,avg_bbox_longevity,90p_bbox_longevity,10p_bbox_longevity,avg_num_bboxes,90p_num_bboxes,10p_num_bboxes,avg_bbox_size,90p_bbox_size,10p_bbox_size,avg_bbox_speed,90p_bbox_speed,10p_bbox_speed,avg_ego_speed,90p_ego_speed,10p_ego_speed,time_of_day,weather,location,scenario_name
180,23.75,40.0,2.0,4.75,5.0,4.0,675.4970967203177,1625.1826937304818,329.14721290925394,13.773129281151869,25.579893747321805,4.076244059738729,14.093321914185168,14.208092021277363,13.926340999135512,Night,sunny,location_phx,training_0001-S6-P0_5
181,29.0,40.0,4.1000000000000005,5.8,6.0,5.0,1250.302508481131,2384.5233453230326,448.8130821533515,26.243541101249416,47.460016134112806,13.257641678370817,13.004535281408213,13.613546801961254,12.407241331641202,Night,sunny,location_phx,training_0001-S6-P1_5
182,28.333333333333332,40.0,5.0,4.25,5.0,4.0,2279.1738127680005,3065.0625446869335,1415.6130718126194,7.153774407184267,9.197985864086181,4.553031076048082,11.228021431884493,12.057875798323495,10.160011724452309,Night,sunny,location_phx,training_0001-S6-P2_5
183,28.0,40.0,10.3,5.6,7.100000000000001,4.0,4377.390064248258,4740.703025189254,3672.4703039797437,8.62355763487795,11.237157381446437,5.43684493510526,7.934131500428855,9.34910747239514,6.534566259599068,Night,sunny,location_phx,training_0001-S6-P3_5
184,30.818181818181817,37.0,22.0,9.162162162162161,10.0,9.0,7807.639601651639,10227.90699781917,5080.538797315841,77.96895228908025,126.01020841005055,35.135943592765294,5.127609114010614,5.794268606803358,4.6300320275523,Night,sunny,location_phx,training_0001-S6-P4_5
185,30.875,40.0,16.2,6.175,8.0,4.0,13382.804503645608,18819.91097876284,7868.625533168682,67.57315463038867,79.23379988522888,48.99008066883607,12.999045188003986,13.388988949474754,12.597045859751058,Day,sunny,location_other,training_0002-S8-P0_5
186,22.0,32.4,9.4,2.75,4.0,0.0,20082.735041138683,30422.647036164264,9880.772189140009,140.44441967303942,219.4168271207518,74.57712368087721,12.676428522192401,12.909301314070373,12.459853729963257,Day,sunny,location_other,training_0002-S8-P1_5
187,21.0,32.0,6.5,3.15,6.0,0.0,278.4196159996423,473.752647389403,59.995451586239746,14.257036391110947,18.512149547155975,8.42795574191339,12.41579709871445,12.795291931636315,12.195427273273324,Day,sunny,location_other,training_0002-S8-P2_5
188,34.0,40.0,20.0,10.2,12.0,8.0,2118.7884486186344,5559.896667373688,463.02649438200257,21.70200002109186,44.87042646835898,11.054094495566744,12.162224619974324,12.22491081960373,12.072260257510319,Day,sunny,location_other,training_0002-S8-P3_5
189,26.4,35.0,13.399999999999999,7.542857142857143,9.0,6.0,6998.221808713673,17450.53870708252,1083.73432859781,28.775957891531206,55.23428291454733,9.271086049835816,11.151312769458466,11.71881615938804,10.833559029898883,Day,sunny,location_other,training_0002-S8-P4_5
190,25.104166666666668,33.0,11.7,30.125,43.1,0.9000000000000004,2132.7208794863523,2317.4303408799833,904.8383167092306,153.80879083976495,405.57680219388055,17.921342559443012,4.571492002664196,5.6040518418089125,3.4899427612597167,Day,sunny,location_phx,training_0004-S21-P0_5
191,30.92452830188679,40.0,14.2,40.975,46.1,37.900000000000006,2715.6878406708606,3013.713625761924,2369.7752721951956,27.855905131784745,35.38346199893653,21.007274818699173,5.064254087570004,5.600822069402441,4.117305651666503,Day,sunny,location_phx,training_0004-S21-P1_5
192,39.8421052631579,40.0,40.0,37.85,38.0,37.0,3180.1984902505264,3249.535053880168,3083.2500081643075,7.917619630781293,18.601812596045235,3.219143938853054,0.28530873717655025,1.08223117848917,0.0,Day,sunny,location_phx,training_0004-S21-P2_5
193,39.717948717948715,40.0,40.0,38.725,39.0,38.0,3118.777435931143,3253.2927356391565,3004.106918797447,6.07110710297235,14.848763273241985,3.165634452586068,0.12807899671375084,0.50119450103195,0.0,Day,sunny,location_phx,training_0004-S21-P3_5
194,32.95238095238095,39.0,21.0,35.48717948717949,40.0,29.799999999999997,3123.7280727867546,3630.1483752718677,2772.369136390646,22.8117364273864,26.82819180678868,16.884213265031203,4.122442163594134,5.695143386152264,2.130585165594638,Day,sunny,location_phx,training_0004-S21-P4_5
195,13.615384615384615,17.0,6.4,4.425,11.0,1.0,427469.9292835905,909771.1874161146,61320.43575851177,156.74164205076684,251.2326141905803,51.13146103427148,3.8307164961337863,4.459356738700728,3.352175693343449,Day,sunny,location_phx,training_0000-S21-P0_5
196,27.875,40.0,6.0,11.15,13.0,10.0,46079.46954988911,53388.102772775026,30974.918790175856,29.80679196020898,50.00838706357031,19.747596088280275,3.830343285357993,4.182481658048503,3.605016428557162,Day,sunny,location_phx,training_0000-S21-P1_5
197,21.77777777777778,40.0,7.4,9.8,12.0,7.0,31663.230207079825,36913.32559018141,25684.338584055586,34.64050775088298,43.61983642774719,27.509853998664244,4.876005588387343,5.65288882965158,4.3867075846597885,Day,sunny,location_phx,training_0000-S21-P2_5
198,18.695652173913043,33.6,3.2,10.75,15.0,6.0,21356.351315781267,34779.70081086945,14634.78423515922,28.359263007585675,44.684267247192096,14.855118068067299,6.530435597401604,6.8481401846282575,6.202782865312109,Day,sunny,location_phx,training_0000-S21-P3_5
199,30.16,39.0,12.000000000000002,19.333333333333332,21.0,16.0,12374.898731760884,13339.836082071637,11375.808960804674,52.6545824087176,107.84809507186566,24.252398875603514,6.727952600533453,6.974863121735874,6.577023052483097,Day,sunny,location_phx,training_0000-S21-P4_5
200,20.88235294117647,40.0,3.0,26.625,30.0,23.0,2713.0380125263137,3282.5572546299304,2025.9924244488448,39.890739713562795,50.0793810335384,31.471722838005437,24.541278024113904,24.698020310096947,24.33881020015985,Day,sunny,location_phx,training_0000-S11-P0_5
201,24.076923076923077,40.0,6.1000000000000005,31.3,34.0,29.0,1915.1934475114917,2188.2443235047676,1684.023744847118,32.210409286471396,40.20488321291151,23.724969801470476,21.036608010581315,23.30551104759519,18.954917810146725,Day,sunny,location_phx,training_0000-S11-P1_5
202,24.51851851851852,40.0,5.0,33.1,35.0,31.0,1705.6324822032905,1779.8434107914918,1623.2844281278092,33.737140901312806,37.619891243994275,29.14148358414276,17.586356744666425,18.527932816835737,16.54191527908153,Day,sunny,location_phx,training_0000-S11-P2_5
203,27.510204081632654,40.0,6.800000000000001,33.7,38.0,31.9,1843.0333481769812,2498.185938229083,1259.7028292121843,31.139965704346956,36.56127670476368,27.136470372040364,15.966922415264772,16.281280154672174,15.744101322622285,Day,sunny,location_phx,training_0000-S11-P3_5
204,26.333333333333332,38.0,9.0,37.421052631578945,38.0,36.0,1814.5984705385665,2146.340367046254,1284.825129937297,31.478805121930844,34.31747004219782,28.94375060973479,16.194861479044608,16.617737359005844,15.7967081005456,Day,sunny,location_phx,training_0000-S11-P4_5
205,32.95652173913044,40.0,22.2,18.95,21.0,16.0,1469.929284794584,2152.1699533213628,993.9771829444378,16.657011903876107,20.636840537601685,12.793529123726504,9.178884258123682,11.021476377377514,7.969594313832029,Day,sunny,location_phx,training_0001-S4-P0_5
206,29.833333333333332,40.0,3.6000000000000005,17.9,20.0,16.0,6025.11740845323,7911.582195903651,4226.896119986336,60.269340283837025,66.65577106994331,51.14969852879882,11.16818688159209,11.62702796171631,10.730004295668945,Day,sunny,location_phx,training_0001-S4-P1_5
207,29.375,40.0,13.3,17.625,22.0,13.0,9558.471859658926,15565.606891938303,1341.7599797571613,45.147215893865734,64.89628055709639,16.696178281757255,12.592908576258328,13.318393866677706,11.581562493529649,Day,sunny,location_phx,training_0001-S4-P2_5
208,34.06666666666667,40.0,15.200000000000003,12.775,14.0,12.0,3400.700088480856,10407.13965208017,487.0708459522384,20.539957706827508,28.006613483278443,9.096463972419992,13.405706711762917,13.52708971985399,13.30010173480353,Day,sunny,location_phx,training_0001-S4-P3_5
209,38.0,38.0,38.0,13.0,13.0,13.0,704.1915512698808,822.4949276279721,581.7477700933194,17.59757327733476,21.532800365914344,13.397618627356662,13.44270200668421,13.50723048329653,13.356890590414704,Day,sunny,location_phx,training_0001-S4-P4_5
210,40.0,40.0,40.0,7.0,7.0,7.0,5483.598806555429,8607.153320020883,3472.61857051339,51.747209239667065,118.96980692425684,16.061313846491803,6.877388658809534,7.96037331698987,5.4453789301879105,Day,sunny,location_sf,training_0001-S3-P0_5
211,33.857142857142854,40.0,25.2,5.925,7.0,4.0,28306.03301820876,44372.39618570533,13521.11588591355,63.285085203881735,89.75639363257741,41.417092171487994,7.92013889430699,7.968354479123301,7.811627728800305,Day,sunny,location_sf,training_0001-S3-P1_5
212,21.2,29.2,13.8,2.65,4.0,1.0,83198.37982272907,182052.85564606314,25005.566997764643,101.48948871175102,131.28694521396565,29.821592396807134,6.405346987114259,7.64199353893667,4.696772116099221,Day,sunny,location_sf,training_0001-S3-P2_5
213,12.0,12.0,12.0,0.3,1.0,0.0,7469.007930877769,12861.72438676426,1741.7490360747345,40.35081993959932,44.96923159613385,37.08066301967655,2.1548336971782804,3.313047637911295,1.1179971554777466,Day,sunny,location_sf,training_0001-S3-P3_5
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11265925320158082,0.500979234993275,0.0009755050830356687,Day,sunny,location_sf,training_0001-S3-P4_5
215,26.216216216216218,40.0,5.2,24.25,26.0,23.0,7931.212730600231,8476.617884255409,7297.505795598161,41.53600217892838,57.03142504638741,23.500258676749713,28.740855391697618,28.8565668529604,28.57173174590767,Day,sunny,location_phx,training_0001-S22-P0_5
216,24.275,40.0,3.9000000000000004,24.275,26.0,23.0,7735.2658161790805,8370.217018045374,7130.183181610366,38.660177070068514,51.7121701433215,26.78751032103539,28.613910403659055,29.43212899320317,27.912233981599606,Day,sunny,location_phx,training_0001-S22-P1_5
217,32.333333333333336,40.0,11.0,29.1,30.0,27.0,7414.738365380273,7893.781428792663,7055.155293693479,20.672845491774464,29.725378965218184,13.830355046731809,27.956864975066434,28.322801369414872,27.65115119282357,Day,sunny,location_phx,training_0001-S22-P2_5
218,30.375,40.0,11.4,36.45,43.0,31.8,5486.722092578807,6418.825333387583,4187.402588286628,32.56733447388459,43.639557154242354,22.05130421696732,28.576861901295608,29.38189237415877,27.982896947217064,Day,sunny,location_phx,training_0001-S22-P3_5
219,29.431372549019606,39.0,5.0,38.48717948717949,42.0,32.4,2119.4180756655664,2916.5054328755973,1638.4201385306826,46.859969787397894,56.43606615682788,39.2002573162969,29.24608389456717,29.616494435428272,28.894473699931314,Day,sunny,location_phx,training_0001-S22-P4_5
220,39.47826086956522,40.0,40.0,22.7,23.0,22.0,12575.273402907062,16097.879854604798,9325.332129352488,5.7281331678183705,7.3221986171267055,4.506715547229998,1.7187022122158595,2.94741353852998,0.9011448764875252,Day,sunny,location_other,training_0005-S13-P0_5
221,38.95454545454545,40.0,40.0,21.425,22.0,20.9,18273.134100983003,18960.12607084147,17617.888398095194,2.33732748037874,3.525953163052618,1.3863184318151496,0.15483041784880208,0.5260099401581187,0.0,Day,sunny,location_other,training_0005-S13-P1_5
222,37.47826086956522,40.0,31.2,21.55,22.0,21.0,16132.83812838887,17142.65096781706,15206.07922237804,2.778471728764375,4.17294708283444,1.4921431619421277,0.0,0.0,0.0,Day,sunny,location_other,training_0005-S13-P2_5
223,37.5,40.0,36.599999999999994,22.5,23.0,22.0,13571.215759369506,14414.079527742824,12117.668437045446,3.7412645151776083,6.311056081463541,1.9064897282171263,0.0,0.0,0.0,Day,sunny,location_other,training_0005-S13-P3_5
224,34.851851851851855,39.0,18.200000000000003,24.128205128205128,26.0,23.0,11898.791537413657,13233.718716991545,10568.431038185972,4.084369789510518,5.086623618097816,2.726335877797588,0.0,0.0,0.0,Day,sunny,location_other,training_0005-S13-P4_5
225,35.87096774193548,40.0,24.0,27.8,30.0,25.9,18080.047974058696,21794.89885084818,16205.788473802708,7.529747406035987,14.004539215551318,3.52230918580563,0.0,0.0,0.0,Day,sunny,location_sf,training_0000-S8-P0_5
226,36.125,40.0,32.0,28.9,30.0,27.9,17677.998576052458,22170.345031389188,15604.620608630945,6.795648629975604,13.849595493713359,2.3775514463128036,0.0,0.0,0.0,Day,sunny,location_sf,training_0000-S8-P1_5
227,38.5625,40.0,38.2,30.85,31.0,30.0,16295.055838795184,20907.65977257085,13632.76652289495,8.488179789808699,12.39955623905096,5.2947456371980826,0.007941309861236544,0.025573098340005027,0.0,Day,sunny,location_sf,training_0000-S8-P2_5
228,37.06060606060606,40.0,24.4,30.575,32.0,30.0,11678.91237844366,14257.94177917856,8840.026939972991,21.35857330836158,26.54558249956038,14.018299300358853,2.6232411749026547,4.644203369259222,0.5435357153090666,Day,sunny,location_sf,training_0000-S8-P3_5
229,33.93333333333333,39.0,21.5,26.102564102564102,29.0,24.0,13225.68382253704,17694.803136482147,9733.655583251577,31.023878540369736,38.06950944670056,20.32233387776673,6.570085841440137,7.1519750211989335,5.6071123435398595,Day,sunny,location_sf,training_0000-S8-P4_5
230,16.571428571428573,38.50000000000001,5.300000000000001,5.8,13.0,3.9000000000000004,31684.32183997958,68294.97002395522,7101.927827942625,143.92120943411072,189.91555031803645,75.17298345538237,2.669533180930693,5.9626005245447296,0.4086512232361294,Day,sunny,location_phx,training_0002-S10-P0_5
231,29.615384615384617,40.0,8.8,9.625,13.0,8.0,2479.614611825964,3353.9672898862677,1725.9562517584718,89.25693373845138,205.90280078220366,17.244641293990494,11.155694643745736,13.963932857127638,8.203030908582939,Day,sunny,location_phx,training_0002-S10-P1_5
232,34.888888888888886,40.0,25.400000000000002,7.85,8.0,7.0,1518.4106799709105,1774.664090243511,1379.4266720180012,14.199157175739535,19.656516373231938,8.324922333800853,16.77144043981672,18.935736709330325,14.751625022737326,Day,sunny,location_phx,training_0002-S10-P2_5
233,27.90909090909091,40.0,8.0,7.675,9.0,7.0,1805.4367264414627,3201.4138273104354,944.4586396732191,16.821796700478608,35.94699533061413,5.402473400733136,19.928111171134223,20.315596180960533,19.406087318860685,Day,sunny,location_phx,training_0002-S10-P3_5
234,28.8,39.0,13.8,11.076923076923077,13.0,9.0,847.5014835506255,972.6212319886041,761.6520558933134,9.433623845770773,11.361352339731551,7.063526688352336,20.183160886026428,20.2707843771314,20.06926917661182,Day,sunny,location_phx,training_0002-S10-P4_5
235,29.945945945945947,40.0,10.0,55.4,57.1,53.900000000000006,4247.864756238511,5745.025961578454,2540.76058090229,20.86025824855591,24.506654539780634,18.39330974449767,6.720494236486661,6.799945892882237,6.61519359031625,Day,sunny,location_phx,training_0004-S12-P0_5
236,30.806451612903224,40.0,13.0,47.75,55.0,42.900000000000006,5002.949504633427,6651.832581693903,3942.620902679401,24.81626047741858,27.26564291384466,21.00201756851751,6.704812999404129,6.71830593665161,6.687151109195859,Day,sunny,location_phx,training_0004-S12-P1_5
237,28.596153846153847,40.0,4.200000000000001,37.175,40.0,34.0,7831.099763964737,9659.56160753787,4573.6165842071005,24.732810513967106,27.57092326382802,22.426931088386734,5.993490515360756,6.588175475552498,5.201961175078095,Day,sunny,location_phx,training_0004-S12-P2_5
238,31.263157894736842,40.0,8.7,29.7,32.0,26.0,6667.704216562686,9046.001843900922,4453.821212260928,20.9056361502377,23.477108662570515,18.505351462782468,5.142682699498249,6.084571142718785,4.46275503012208,Day,sunny,location_phx,training_0004-S12-P3_5
239,30.11111111111111,38.0,9.6,21.394736842105264,25.0,18.400000000000002,4518.0803140533,4929.130569140781,3608.403726735774,22.579833054878144,24.448004894967752,21.185955219680256,6.618847290917931,6.698938361416968,6.443851770140513,Day,sunny,location_phx,training_0004-S12-P4_5
240,33.4054054054054,40.0,16.0,30.9,35.1,27.0,39398.89428298849,52040.919549222876,29364.196402801383,6.166922825897758,7.840001759822231,5.188379154378586,0.18913662303451842,0.5978591638199389,0.0,Day,sunny,location_sf,training_0001-S9-P0_5
241,35.904761904761905,40.0,27.0,37.7,39.1,36.0,21800.469726933894,26361.226072624224,19411.8066025902,14.29450176558031,20.624776642860564,10.58372251397233,1.5303985094306085,2.743342904629363,0.7555877258990146,Day,sunny,location_sf,training_0001-S9-P1_5
242,31.162790697674417,40.0,12.2,33.5,36.0,29.9,20943.08377336405,22894.779598029418,18550.604616931356,31.42457049469805,33.87393110400863,28.02746151318479,2.9633095703720285,3.3722240066631675,2.4074904429075557,Day,sunny,location_sf,training_0001-S9-P2_5
243,26.0625,40.0,7.0,20.85,28.0,15.9,22182.971210678115,29793.78198886184,15506.004069419996,19.938792474632137,26.248277344252102,11.023571204725812,2.0524295646146826,2.5273181078129436,1.3023802066417443,Day,sunny,location_sf,training_0001-S9-P3_5
244,32.391304347826086,38.0,23.2,19.605263157894736,22.0,17.0,19310.023781842945,24480.774664028875,15416.22521760585,17.767531523194325,22.03479987474058,12.439343251391161,2.107089950675059,2.7469297308061,1.4267656508400184,Day,sunny,location_sf,training_0001-S9-P4_5
245,17.3875,33.300000000000026,7.9,34.775,46.0,18.0,8800.422178976132,12797.836783245564,6156.690788945918,229.12541595386503,301.3285394026895,168.98692423405356,5.042893735620029,5.401338696851457,4.632523613178057,Day,sunny,location_sf,training_0000-S4-P0_5
246,30.690140845070424,40.0,19.0,54.475,61.0,51.0,8036.221148089671,9414.688154056455,7063.7593549623125,51.329116023349684,92.51957250220389,23.39517836828191,3.590226720040678,4.42150612472874,2.5190363365752044,Day,sunny,location_sf,training_0000-S4-P1_5
247,35.214285714285715,40.0,20.799999999999997,61.625,65.1,53.900000000000006,9320.801313743988,9668.79900980243,9109.355050203665,15.645644070353157,18.311500836253416,13.693570278861937,0.8113286134320703,1.8446402555370127,0.010553004811653274,Day,sunny,location_sf,training_0000-S4-P2_5
248,35.44871794871795,40.0,21.4,69.125,71.0,67.9,10918.217112389471,11881.1991905425,9300.33604522637,15.949264069421996,18.118705467359646,13.312400948261953,0.0054837898907861135,0.01938257313690087,0.0,Day,sunny,location_sf,training_0000-S4-P3_5
249,33.8375,38.0,16.700000000000003,71.23684210526316,73.0,70.0,10774.084206790136,11033.55186822448,10427.91305407872,9.44098152331629,13.425876784955706,7.09527328085721,0.0,0.0,0.0,Day,sunny,location_sf,training_0000-S4-P4_5
250,40.0,40.0,40.0,2.0,2.0,2.0,11385.157670546207,14888.086720326632,8337.25356906843,43.148842250791766,58.99053545425933,31.159719790944187,3.867339075580671,4.636551983294718,2.370924324654545,Day,sunny,location_phx,training_0003-S5-P0_5
251,21.5,36.3,6.7,1.075,1.0,1.0,17443.051159540562,18846.869041383845,17454.20866520112,17.499716001968785,39.573578939947495,3.436570597617467,0.5630889417884913,1.3612127017601983,0.046666169774023214,Day,sunny,location_phx,training_0003-S5-P1_5
252,8.666666666666666,13.6,4.0,0.65,1.0,0.0,17833.54186856933,28078.509591845268,4894.583309287919,305.388675991437,428.4810049223584,53.75242476997387,2.9787510127547216,4.076876497375222,1.6589484539417907,Day,sunny,location_phx,training_0003-S5-P2_5
253,27.5,40.0,14.2,2.75,3.0,2.0,4742.1510671246015,13503.085337963432,1377.4621393122247,128.2512862158469,350.4829250606865,6.86329598975308,5.228664508046512,5.815371746827594,4.570048952857338,Day,sunny,location_phx,training_0003-S5-P3_5
254,39.0,39.0,39.0,3.0,3.0,3.0,2615.465966194767,3545.184286854517,1903.0206205938575,11.284322689881995,12.774149719687083,8.967129227283005,5.800756441981723,5.955805178045253,5.567932096258083,Day,sunny,location_phx,training_0003-S5-P4_5
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.184699276914904,9.531150091594323,8.879482136446189,Day,sunny,location_other,training_0005-S20-P0_5
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.962221327428278,8.988495104710772,8.933161446342714,Day,sunny,location_other,training_0005-S20-P1_5
257,33.5,36.300000000000004,30.7,1.675,2.0,1.0,5270.546259147641,9418.146531041295,1517.9273946881515,47.031867962708176,53.81640622605029,37.46129760296512,8.683323090030367,8.952101925763357,8.230899921167037,Day,sunny,location_other,training_0005-S20-P2_5
258,17.5,21.1,13.900000000000002,0.875,2.0,0.0,7853.513550147767,11390.25017183717,3663.5121530775878,48.50016309755431,63.49549644802901,37.903925369668656,6.837267147667097,7.852732444515587,5.927886999851036,Day,sunny,location_other,training_0005-S20-P3_5
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2668709939261635,5.705632154826592,2.5605568484333645,Day,sunny,location_other,training_0005-S20-P4_5
260,36.48,40.0,25.400000000000002,22.8,24.0,21.0,11300.308159085354,19871.74905394651,5727.678280396329,22.230596541228966,30.789466660123754,10.494094358463123,1.9867297017987433,2.678996108343074,1.1135374193857877,Day,sunny,location_sf,training_0001-S20-P0_5
261,39.22727272727273,40.0,40.0,21.575,22.0,21.0,12984.902208833046,24783.858557804422,6393.1786423158655,19.446540680425546,34.94134489505286,9.429912176286418,0.37997613228075766,1.1226411121463502,0.006174709368080878,Day,sunny,location_sf,training_0001-S20-P1_5
262,39.23809523809524,40.0,40.0,20.6,21.0,20.0,12063.83702773281,19190.1523480369,7227.989727741966,29.22808121329558,32.78265238868178,23.895918093756517,3.2787938014409583,3.6896005135168295,2.414367527900297,Day,sunny,location_sf,training_0001-S20-P2_5
263,36.35,40.0,27.2,18.175,20.0,15.0,19699.73918418243,27254.696131154204,11040.455840312075,67.54484198033872,95.53919223079117,33.8461448742253,4.87892050832299,5.66994592814931,3.954528884823746,Day,sunny,location_sf,training_0001-S20-P3_5
264,28.0,39.0,9.8,12.205128205128204,15.0,11.0,48584.615180444984,66479.29536430823,26746.435136112974,56.34235605304345,65.14705893174639,46.043900685415544,4.910407288936392,5.764134109115982,4.290894733291214,Day,sunny,location_sf,training_0001-S20-P4_5
265,24.807692307692307,40.0,4.0,32.25,34.0,31.0,1763.7812509449705,2225.439597171214,909.0976507215331,35.13923183304834,47.93286485259469,24.647245306420217,26.451309880077453,28.33303941098919,24.306743521350448,Day,sunny,location_phx,training_0001-S17-P0_5
266,21.78181818181818,40.0,3.4000000000000004,29.95,32.0,28.0,3272.9100588801916,3636.9754543623176,2638.6693612552863,33.5239919504456,44.72200057828291,22.56447420555437,29.152843642931884,29.57736668742278,28.797047536770034,Day,sunny,location_phx,training_0001-S17-P1_5
267,27.304347826086957,40.0,6.0,31.4,33.0,30.0,4578.686032104126,5977.841121687142,3485.4943548633155,24.415702568908284,33.49556769009436,14.35203901133496,29.28231186673537,29.64065260477603,28.868834091084423,Day,sunny,location_phx,training_0001-S17-P2_5
268,25.790697674418606,40.0,3.2,27.725,30.0,26.0,9724.131211877,11356.506510116375,7072.656023132353,13.44785011055118,19.998725661694014,8.4890876835239,29.20879791477214,29.49294419703001,28.881306004653556,Day,sunny,location_phx,training_0001-S17-P3_5
269,30.34090909090909,39.0,12.099999999999998,34.23076923076923,38.2,29.0,8635.013690005148,11767.55273167693,5051.521311950563,17.172526962141205,27.72300826126037,9.622452757957218,29.225361406510938,29.504946621853893,28.896809304944618,Day,sunny,location_phx,training_0001-S17-P4_5
270,28.47826086956522,40.0,7.0,32.75,39.0,28.0,7321.122511015748,8548.146132444675,6266.933509505746,37.25347092344891,45.38442753105089,28.62159451680351,28.847555134121144,29.140016503625287,28.47979117403324,Day,sunny,location_phx,training_0004-S6-P0_5
271,29.771428571428572,40.0,5.4,26.05,28.0,24.9,8499.247776095099,9415.072743338886,7839.995556189249,30.769272248328605,37.94776712135473,22.142728710962324,28.789856517364807,28.960477077390948,28.565452536456117,Day,sunny,location_phx,training_0004-S6-P1_5
272,25.923076923076923,40.0,6.200000000000001,25.275,27.0,23.0,12915.090951264314,18857.700383109102,9185.463664860878,34.161368385865394,45.986781440635255,23.955555463119644,28.399756672930017,28.59607512002559,28.23055061694239,Day,sunny,location_phx,training_0004-S6-P2_5
273,22.47142857142857,40.0,5.0,39.325,50.1,28.0,9592.71145431467,16547.39346277091,5493.734377768033,29.364517796001845,40.02854695776712,19.417372284813155,28.31949478141464,28.73711992218747,28.00061357568964,Day,sunny,location_phx,training_0004-S6-P3_5
274,28.7,38.0,9.8,45.31578947368421,51.0,37.0,5025.33268203753,5867.494923254471,4624.789863435631,25.146553742055563,29.802635346830815,21.5651878893394,28.452039529836036,28.803811876004,28.002035556180168,Day,sunny,location_phx,training_0004-S6-P4_5
275,33.03846153846154,40.0,15.0,21.475,23.0,20.0,8100.879123073855,12786.317278320128,5646.463895889208,26.454793632992004,33.77493350904016,17.39318311249257,6.765807482882776,7.023387913710009,6.535052646989412,Day,sunny,location_sf,training_0003-S13-P0_5
276,36.095238095238095,40.0,27.0,18.95,20.0,17.9,10455.308477845454,15414.16469864453,7690.9583089522985,19.045982576193374,29.14164040794857,9.307028585754228,4.48454923860179,5.952254569313375,3.3699116963634723,Day,sunny,location_sf,training_0003-S13-P1_5
277,38.15,40.0,33.9,19.075,20.0,18.0,9264.068568231844,10011.833702542042,8954.739614886372,10.516363485469968,15.377447282596204,7.477959774502088,2.2335417954553094,3.2941052225633247,0.649764476086545,Day,sunny,location_sf,training_0003-S13-P2_5
278,39.63157894736842,40.0,39.4,18.825,19.0,18.0,10446.583319391899,12372.033616876473,9339.268511908667,23.256278767905034,41.710093196362,9.989948547455242,2.686750355800318,5.418529243211713,0.18620967917321965,Day,sunny,location_sf,training_0003-S13-P3_5
279,31.5,39.0,14.8,14.538461538461538,18.0,11.0,15958.085020045779,20493.037197253187,11208.390833285397,59.572385275773826,76.52211179803065,50.815663775671084,8.096272733717614,9.019738871497738,6.653834051061588,Day,sunny,location_sf,training_0003-S13-P4_5
280,27.75,40.0,9.1,36.075,39.0,34.0,3535.1592331921456,6111.374536531095,1387.4366150024516,40.85832094506875,51.444108034275104,29.206759610510673,17.5848938495265,17.831488131606687,17.316806142027684,Day,sunny,location_phx,training_0005-S2-P0_5
281,30.071428571428573,40.0,7.1000000000000005,31.575,36.0,29.0,4964.500784320613,7479.716042126629,3014.6370129887327,42.49029323609582,52.112343102858034,33.5568443783465,16.988600679372098,17.632808260490243,16.240538517853857,Day,sunny,location_phx,training_0005-S2-P1_5
282,27.114285714285714,40.0,8.800000000000002,23.725,28.0,16.9,7130.2731720367065,10047.265854631825,4198.43998322932,51.153511776314524,56.68969723350692,44.67372609430445,17.064583250152527,17.39416477016079,16.487159817458423,Day,sunny,location_phx,training_0005-S2-P2_5
283,27.933333333333334,40.0,5.000000000000001,10.475,12.0,10.0,2925.133008284263,4431.322270767631,1620.0757442580814,32.65445009642724,54.042708159143274,16.192133259024118,18.62455481847543,19.243011651911793,17.973379250137917,Day,sunny,location_phx,training_0005-S2-P3_5
284,29.666666666666668,38.0,3.4000000000000004,7.026315789473684,7.300000000000004,6.7,2727.740369101184,3216.039428231415,2191.8171152260284,19.812153332464934,27.970756516112125,12.179658188468657,19.03112862300204,19.82104111336571,17.920661205475067,Day,sunny,location_phx,training_0005-S2-P4_5
285,31.7,40.0,20.9,23.775,27.1,18.900000000000002,3112.8574469529285,3946.888112365071,2239.2730808376805,45.64786112803948,60.680512511544265,34.68563129489323,17.441841168255888,18.00023821023282,16.98032683564048,Day,sunny,location_phx,training_0004-S0-P0_5
286,27.157894736842106,40.0,10.8,12.9,16.0,10.0,2807.03622781603,3647.2192076784077,1921.8477715943363,47.06562965853355,57.01841627678613,37.59148688347729,18.135748090785786,19.140080730556917,17.07709984503813,Day,sunny,location_phx,training_0004-S0-P1_5
287,32.0,40.0,19.200000000000003,7.2,8.0,5.0,921.3562968074814,1278.1244058764482,671.3095407592994,10.895358195693603,14.544655312783776,6.330497449696162,18.81837803186948,19.10517276316761,18.541054279399898,Day,sunny,location_phx,training_0004-S0-P2_5
288,34.333333333333336,40.0,27.400000000000002,7.725,8.0,7.0,6720.113973538566,9300.432466055088,1877.0062338390812,20.81611418411433,24.34105863061584,18.492453872777382,18.739363342636906,19.00650776841768,18.434253175967267,Day,sunny,location_phx,training_0004-S0-P3_5
