,avg_bbox_longevity,90p_bbox_longevity,10p_bbox_longevity,avg_num_bboxes,90p_num_bboxes,10p_num_bboxes,avg_bbox_size,90p_bbox_size,10p_bbox_size,avg_bbox_speed,90p_bbox_speed,10p_bbox_speed,avg_ego_speed,90p_ego_speed,10p_ego_speed,time_of_day,weather,location,scenario_name
3,9.464285714285714,10.0,10.0,53.0,54.1,52.0,2891.1486619371926,2929.370759597537,2826.863271659591,4.233480663157195,4.60171292670832,3.8042020333603555,0.3425027890268747,0.734346296353141,0.037387952848571486,Day,sunny,location_sf,training_0003-S11-P3_20
4,10.0,10.0,10.0,53.0,53.0,53.0,2961.1793440032984,2989.0120821361843,2945.96233836215,2.07206085203647,2.3360735504843007,1.7789352132426202,0.012828618387340427,0.026381118098209567,0.005457020548800924,Day,sunny,location_sf,training_0003-S11-P4_20
5,10.0,10.0,10.0,53.0,53.0,53.0,3042.2289031147134,3068.773906475596,3008.194044787935,3.030314135461766,3.3280525222351223,2.729486141621237,0.08039656889563099,0.16687500458042095,0.0,Day,sunny,location_sf,training_0003-S11-P5_20
6,9.981481481481481,10.0,10.0,53.9,54.0,53.9,3075.6659556763216,3096.4145378745166,3051.784967089989,6.166479979678372,6.652705131936452,5.657695487314095,0.7637023116640187,1.2169446155891315,0.34506439151415685,Day,sunny,location_sf,training_0003-S11-P6_20
7,9.907407407407407,10.0,10.0,53.5,54.0,53.0,3230.6068465131966,3385.9304469692324,3114.0302850091903,7.366195455234499,7.934388046293921,6.727202132405237,2.153161438214237,2.6721577018757356,1.6344171683028348,Day,sunny,location_sf,training_0003-S11-P7_20
8,10.0,10.0,10.0,52.0,52.0,52.0,3756.5632519675796,4000.2357649840865,3583.563648954389,12.836509530246754,14.273106944570234,11.423036695556625,3.480832668008739,3.8959745458384307,3.0516080276018855,Day,sunny,location_sf,training_0003-S11-P8_20
9,9.571428571428571,10.0,9.5,53.6,55.1,51.0,4661.5412457204975,5079.155588393401,4326.04454958536,25.811051319964783,31.238292945612564,18.535780500272804,4.579219455812752,4.9036349267444415,4.2195348995570034,Day,sunny,location_sf,training_0003-S11-P9_20
10,9.633333333333333,10.0,9.9,57.8,59.1,55.0,6716.460711576561,7527.465464298935,5867.728235632031,39.033957828950946,41.03637139216098,36.87880022298714,5.500404507239561,5.8609868913436145,5.1513086117222695,Day,sunny,location_sf,training_0003-S11-P10_20
11,9.75,10.0,10.0,58.5,59.0,57.9,9696.820465025936,10344.03681985854,8652.763031171848,36.49455464785906,38.402318742389454,35.01518385083283,6.466155434074674,6.755681271158429,6.176932949369355,Day,sunny,location_sf,training_0003-S11-P11_20
12,9.5,10.0,9.0,57.0,58.0,56.800000000000004,10249.617660717768,10700.458926614834,9835.372463676675,30.23040064997745,31.23310741383719,28.793230171213274,7.1647152443284865,7.384187615804299,6.951576770971553,Day,sunny,location_sf,training_0003-S11-P12_20
13,9.403508771929825,10.0,7.6000000000000005,53.6,56.0,51.0,9718.905237016916,10370.933642929464,9218.322240904334,28.58437648281059,30.167653693287157,26.176182234522166,7.758181983660485,7.963374212853707,7.536772321655104,Day,sunny,location_sf,training_0003-S11-P13_20
14,9.72549019607843,10.0,10.0,49.6,51.0,48.9,10945.529624299685,11448.813942217916,10393.107204236505,37.47102640820562,42.647366893869815,33.39114023009243,8.26653271057432,8.376319074940023,8.104105472008435,Day,sunny,location_sf,training_0003-S11-P14_20
15,9.571428571428571,10.0,9.8,46.9,48.0,45.9,11734.76971006006,12214.02677544797,11270.478148556567,44.3532683199605,51.1311348984963,36.57720415394778,8.47343684567525,8.498330234708954,8.446693840806066,Day,sunny,location_sf,training_0003-S11-P15_20
16,9.553191489361701,10.0,9.600000000000001,44.9,46.0,44.0,15751.959432574222,17612.66105764517,14251.30887091606,52.75568422661577,56.69268667572631,47.79380894021904,8.418251982409316,8.434432979794035,8.39471965241255,Day,sunny,location_sf,training_0003-S11-P16_20
17,9.386363636363637,10.0,10.0,41.3,43.1,40.0,15614.79602919956,16073.540441203913,15129.79821956314,43.55495890029705,47.79030831779566,40.53115070574719,8.352550120617146,8.366764464567066,8.329863052032342,Day,sunny,location_sf,training_0003-S11-P17_20
18,9.4,10.0,9.8,37.6,38.2,36.0,16569.440687654092,17344.016456960646,15879.441834710147,50.64923400837186,55.662829430679366,46.73708671451363,8.400802929961857,8.458043194748559,8.3279605802039,Day,sunny,location_sf,training_0003-S11-P18_20
19,8.472222222222221,9.0,8.0,33.888888888888886,35.2,32.0,17063.743190699366,17867.42065281978,16476.790816894038,41.35632707801723,42.87357775636516,40.25351325040091,8.420566879264607,8.478969984281452,8.36736784805714,Day,sunny,location_sf,training_0003-S11-P19_20
0,8.448275862068966,10.0,3.8000000000000003,24.5,26.1,22.0,2334.836045663241,3091.303375113723,1893.0351474789352,60.617283352263826,65.30711397548251,57.46516249491721,20.10886234613573,20.136855436335633,20.077696762417748,Day,sunny,location_phx,training_0003-S4-P0_20
1,8.904761904761905,10.0,3.0,18.7,19.1,18.0,1885.7597826070098,2325.1556286104505,1523.8450931522088,22.181599699148016,25.34247573144908,19.012802544504492,20.178523037264295,20.219374764480644,20.145011237662786,Day,sunny,location_phx,training_0003-S4-P1_20
2,9.473684210526315,10.0,9.2,18.0,19.0,17.0,2477.134974595344,3304.6519916570423,1881.645314638691,29.859844559739418,37.10171443621691,25.81604498973217,20.23186229342216,20.249992797581694,20.222708285900794,Day,sunny,location_phx,training_0003-S4-P2_20
3,8.75,10.0,5.8,17.5,18.1,17.0,2006.8899868333676,2256.405252284421,1786.29658034628,26.472607431289333,29.09783382334779,23.77503415042611,20.146719188053137,20.20356033936093,20.084551512055,Day,sunny,location_phx,training_0003-S4-P3_20
4,9.578947368421053,10.0,10.0,18.2,19.0,18.0,2692.9494248136716,3969.4858977835324,1905.2524135148162,30.88746152616027,33.78647034399795,27.712336145924013,20.07947881502859,20.08888229195381,20.068493509753395,Day,sunny,location_phx,training_0003-S4-P4_20
5,9.941176470588236,10.0,10.0,16.9,17.0,16.9,2667.608717728291,3585.4314029440234,1960.9678276637683,32.988718441084345,38.69434925200021,26.11535221007597,20.126915498727648,20.14076998716208,20.10275222970594,Day,sunny,location_phx,training_0003-S4-P5_20
6,8.68421052631579,10.0,4.2,16.5,17.1,16.0,3718.98032068111,4753.319906601997,2847.437150693087,44.35274216410046,50.04568220725763,37.32863868085737,20.150784736707433,20.166675124003035,20.136082612626538,Day,sunny,location_phx,training_0003-S4-P6_20
7,9.38888888888889,10.0,7.0,16.9,18.0,15.0,3501.8128058392613,5021.165464933,1739.977007507002,23.37795850507436,39.501139738202745,11.87938018227598,20.15530074074106,20.166320976070818,20.14496456161008,Day,sunny,location_phx,training_0003-S4-P7_20
8,9.733333333333333,10.0,10.0,14.6,15.0,14.0,2640.249558394911,3391.929160679403,2028.0140249089006,27.22330171850363,30.58617034279807,23.309500383265657,20.196243555223898,20.215697027785904,20.17890232462618,Day,sunny,location_phx,training_0003-S4-P8_20
9,9.357142857142858,10.0,9.3,13.1,14.0,12.9,2446.8842822469933,3371.5890050201792,1723.5911110781094,28.365034413933092,36.31655598747,17.23011165786603,20.1614890672307,20.16986247213096,20.142053232274538,Day,sunny,location_phx,training_0003-S4-P9_20
10,10.0,10.0,10.0,11.0,11.0,11.0,2938.438726515416,5005.135643477206,1690.0219154407782,30.31779330471348,38.49138270089298,22.61674493484826,20.139806422204792,20.15510827368905,20.123653274416505,Day,sunny,location_phx,training_0003-S4-P10_20
11,9.083333333333334,10.0,8.2,10.9,11.0,10.9,1337.1978648455274,1375.0705171192176,1069.9523198461952,9.195050875330931,10.093256784212532,7.912482154669613,20.154416476153244,20.166859015301505,20.143494418956873,Day,sunny,location_phx,training_0003-S4-P11_20
12,9.583333333333334,10.0,10.0,11.5,12.0,11.0,1256.1283746229244,1352.7395457248604,1189.8057213201228,13.34243715479837,14.552449925892578,11.719903432990069,20.123358380017628,20.13814507456735,20.110271532492373,Day,sunny,location_phx,training_0003-S4-P12_20
13,9.23076923076923,10.0,6.800000000000001,12.0,13.0,11.0,2211.761621493227,2948.627803967163,1656.164460058189,28.86952102515705,33.549279870480525,24.26065545529628,20.098354304458702,20.111628389429246,20.084758311026352,Day,sunny,location_phx,training_0003-S4-P13_20
14,8.8,10.0,4.2,13.2,14.0,12.9,3244.585570892691,4312.761435352626,2242.133726036763,26.496789964328343,30.043619727433658,22.1166818110746,20.12117355504728,20.149351093219373,20.086989677711397,Day,sunny,location_phx,training_0003-S4-P14_20
15,9.285714285714286,10.0,6.8999999999999995,13.0,14.0,11.9,5759.996361375888,8118.799536026349,3932.7628032334433,34.730512795866375,44.482944436103224,26.23124422103253,20.203860153168687,20.231947571987455,20.1810955752991,Day,sunny,location_phx,training_0003-S4-P15_20
16,9.090909090909092,10.0,9.0,10.0,11.0,9.8,3739.6891185630384,5111.117124924339,2596.7788174114876,43.23362268565684,55.46895727467671,28.846520709432596,20.20177309352943,20.239146426233166,20.129896941940512,Day,sunny,location_phx,training_0003-S4-P16_20
17,9.666666666666666,10.0,9.4,8.7,9.0,8.0,3664.8838893768393,5817.94035242889,1616.902522755749,25.66709117800399,47.074057835816106,9.836811389373516,20.04143470948827,20.07555361228578,20.017453052130293,Day,sunny,location_phx,training_0003-S4-P17_20
18,10.0,10.0,10.0,8.0,8.0,8.0,1876.3996928385502,2004.0044750226843,1763.8672646892262,10.00688607816715,10.453109341508572,9.509154563089725,19.98447903290984,20.020518812421493,19.957747682976866,Day,sunny,location_phx,training_0003-S4-P18_20
19,8.0,8.0,8.0,8.0,8.0,8.0,2365.114025441206,2612.728354998382,2121.3725529681205,20.94889547819314,22.430619739186422,19.58044824322102,20.1485504750327,20.201365998369216,20.09518897821372,Day,sunny,location_phx,training_0003-S4-P19_20
0,10.0,10.0,10.0,2.0,2.0,2.0,138317.51910243585,154679.72278946324,123283.65221068499,177.87181722571776,182.372949765954,173.85941734860205,5.111074577548613,5.513692320151005,4.739419877077023,Day,sunny,location_sf,training_0003-S8-P0_20
1,6.5,9.3,3.7,1.3,2.0,1.0,212345.24463085673,307987.4086392263,105674.22924886023,375.76390099801847,431.8886353365941,323.66549341861537,4.514359504260457,4.558515601886238,4.477436265919798,Day,sunny,location_sf,training_0003-S8-P1_20
2,6.0,7.8,3.8000000000000007,1.8,2.0,1.0,110094.08998538535,286579.32419588376,32362.455814592246,284.80841599626217,313.58437770849974,246.5382112945657,4.3848248384528175,4.446070008626371,4.327172756475137,Day,sunny,location_sf,training_0003-S8-P2_20
3,4.684210526315789,10.0,2.0,8.9,19.0,3.0,18514.742035797022,26183.302285560974,9226.97021591899,309.9292766216161,322.1641858652009,298.34212497599657,4.318973065119207,4.3536515569564305,4.261632543125507,Day,sunny,location_sf,training_0003-S8-P3_20
4,9.545454545454545,10.0,10.0,21.0,21.0,21.0,16132.941224208185,20305.784767944504,11970.929854588416,199.10095370656094,207.87610556260768,193.01664707278684,4.838249642034434,5.156099265427564,4.528644770396363,Day,sunny,location_sf,training_0003-S8-P4_20
5,9.318181818181818,10.0,7.3,20.5,21.0,20.0,17847.07461922462,20234.976986975405,15732.988218354503,106.5534336361909,114.28063438561381,101.26793050911775,5.88170847002415,6.212311462510479,5.509478242214861,Day,sunny,location_sf,training_0003-S8-P5_20
6,9.7,10.0,10.0,19.4,20.0,19.0,11256.333919657885,13529.908302408403,9234.63190091686,58.63566739863651,61.74166285683782,55.3798577652276,6.905365757112858,7.304548665802308,6.534066467665793,Day,sunny,location_sf,training_0003-S8-P6_20
7,9.944444444444445,10.0,10.0,17.9,18.0,17.9,12491.874563118039,14208.022161622735,9853.70100734476,75.43213548571995,75.94389425615076,75.10143182109351,7.772228022775197,7.935115475483203,7.582215266729299,Day,sunny,location_sf,training_0003-S8-P7_20
8,9.38888888888889,10.0,8.4,16.9,17.0,16.9,12124.428366483316,13719.221586213907,10478.413820343392,98.15094115037563,101.04027769061126,94.09953002708096,8.061119102806511,8.10804077188986,8.001917485634976,Day,sunny,location_sf,training_0003-S8-P8_20
9,9.647058823529411,10.0,10.0,16.4,17.0,16.0,9030.974913444126,10241.471626765857,7961.237094948688,91.77392232673886,93.0667332980533,90.40900299046537,8.126964532694839,8.140008754135815,8.106357256073814,Day,sunny,location_sf,training_0003-S8-P9_20
10,9.647058823529411,10.0,9.2,16.4,17.0,16.0,9055.143043797556,10282.339652118066,7851.527458824675,75.99939649892426,80.43751938293472,72.63201258328743,8.141443335415456,8.174036708687074,8.09616759342546,Day,sunny,location_sf,training_0003-S8-P10_20
11,9.75,10.0,9.0,15.6,16.0,15.0,10456.666904745944,11082.152717623236,9781.719359501083,44.23966823990595,48.02093716696409,40.70528307920139,8.166098354751625,8.183027265367823,8.14709979195229,Day,sunny,location_sf,training_0003-S8-P11_20
12,9.9375,10.0,10.0,15.9,16.0,15.9,11248.723016862885,11996.38905115194,10713.851365862165,26.910677828511204,30.363537202155946,24.21719513667747,8.0777705186184,8.11695985996539,8.042749242966725,Day,sunny,location_sf,training_0003-S8-P12_20
13,9.058823529411764,10.0,7.200000000000001,15.4,16.0,15.0,11215.126333086999,12209.44594913167,9819.294303398465,48.980385790467764,50.62440165434188,46.153150697979925,7.995008996188415,8.031132448069377,7.959748373754005,Day,sunny,location_sf,training_0003-S8-P13_20
14,9.6875,10.0,9.5,15.5,16.0,14.9,12431.75583704122,13242.137904252262,11597.08481212211,58.72974996148586,65.6541060118212,53.864287080804345,8.278563189820726,8.3717059620812,8.167513746274697,Day,sunny,location_sf,training_0003-S8-P14_20
15,10.0,10.0,10.0,14.0,14.0,14.0,18099.145961942268,19817.52638289356,15634.250759602633,55.103296572420504,58.19097342994762,52.016157951749534,8.442504280435239,8.45483619378405,8.426149679949518,Day,sunny,location_sf,training_0003-S8-P15_20
16,9.428571428571429,10.0,10.0,13.2,14.0,13.0,32383.878125031297,38591.20550713268,22440.994357596497,43.71750653032514,45.680889332073065,42.54891835182884,8.411976338792146,8.442017773378927,8.378770303900351,Day,sunny,location_sf,training_0003-S8-P16_20
17,8.76923076923077,10.0,4.000000000000001,11.4,13.0,10.0,18565.200713250608,24930.5664282269,14849.586598428745,82.81304548441759,104.30657472501488,60.47479714667364,8.631986129712132,8.73581936702699,8.530035451824956,Day,sunny,location_sf,training_0003-S8-P17_20
18,9.272727272727273,10.0,8.0,10.2,11.0,9.9,17160.32385648831,18672.641279298703,15344.243279916836,101.82045409950508,112.09084208978459,90.08570386746965,8.885282989797172,8.954708276284368,8.814867324038453,Day,sunny,location_sf,training_0003-S8-P18_20
19,7.333333333333333,8.0,6.800000000000001,8.25,9.0,8.0,18256.60441556731,19163.301168849168,17094.789224608387,71.00740627381887,73.7136096593874,68.77075686411908,8.968743862917881,8.982920888036572,8.960278822116006,Day,sunny,location_sf,training_0003-S8-P19_20
0,9.076923076923077,10.0,6.0,23.6,25.099999999999998,22.0,4732.724717682604,5100.816751379192,4279.272914734703,23.24284098935555,33.44350461607927,15.698500357447827,29.103804614805107,29.27976621672296,28.919190617841576,Day,sunny,location_phx,training_0003-S10-P0_20
1,9.458333333333334,10.0,9.3,22.7,23.1,22.0,3564.6174913128225,3935.277526581386,3172.236211509159,24.445733294285102,27.2333646559527,21.11242132979978,29.44530848794446,29.52414702867174,29.364011398036254,Day,sunny,location_phx,training_0003-S10-P1_20
2,9.4,10.0,8.8,23.5,24.0,23.0,2978.8164644939657,3133.4065303935017,2734.846682940147,26.992232758682768,33.431083030398014,19.873799312780765,29.276789533158542,29.493983771236458,29.057370762411217,Day,sunny,location_phx,training_0003-S10-P2_20
3,9.708333333333334,10.0,10.0,23.3,24.0,22.0,2442.169067071902,2533.870168302949,2360.2169025355406,31.302255729087648,39.61794507894112,25.349548616372275,28.929630392440316,28.98470103432698,28.898174173273162,Day,sunny,location_phx,training_0003-S10-P3_20
4,9.954545454545455,10.0,10.0,21.9,22.0,21.9,2007.8101783940874,2079.404738560473,1922.3724783473465,16.18431357626773,17.929624055095502,14.394523196747691,29.252640108202193,29.382425124403138,29.075683227381017,Day,sunny,location_phx,training_0003-S10-P4_20
5,9.583333333333334,10.0,10.0,23.0,24.0,22.0,1832.5211445762238,1892.1721470152502,1787.2555281974735,33.71716304705777,37.56177702487258,29.606046333657623,29.473077710296092,29.48899511779135,29.45321826177202,Day,sunny,location_phx,training_0003-S10-P5_20
6,9.608695652173912,10.0,10.0,22.1,22.1,22.0,1843.8216937215352,1944.080891185062,1778.5537033983012,25.340307388665146,29.775668326693907,21.895379348888394,29.136834835353973,29.306718183032356,28.986555879056954,Day,sunny,location_phx,training_0003-S10-P6_20
7,9.56,10.0,8.4,23.9,25.0,23.0,1766.1279449286096,1986.9007571300679,1405.1213040242346,26.341442964524486,29.58135547334468,21.984861130445985,28.934888841363364,29.02395529609556,28.876206124961765,Day,sunny,location_phx,training_0003-S10-P7_20
8,9.68,10.0,8.8,24.2,25.0,23.0,1369.7090317143407,1400.7013666211378,1335.8071997237955,33.72289329712183,38.01696136939999,29.6025927658756,29.306867686062503,29.43700760948431,29.175566545918855,Day,sunny,location_phx,training_0003-S10-P8_20
9,9.192307692307692,10.0,7.5,23.9,24.0,23.900000000000002,1841.0518544390738,2315.425042659108,1469.6317219004136,47.362903793931,51.128367088844584,44.88321595036402,29.495776408631826,29.5285945239794,29.45945356524078,Day,sunny,location_phx,training_0003-S10-P9_20
10,9.222222222222221,10.0,6.6000000000000005,24.9,26.0,23.0,2627.1931688508716,3598.9923374202617,2035.9891595526765,41.880167434231936,44.94542731404512,39.54823574719194,29.049391055235496,29.317027884789102,28.84122267523501,Day,sunny,location_phx,training_0003-S10-P10_20
11,8.8,10.0,4.800000000000001,26.4,27.1,25.0,5676.300784570606,7461.439789822173,4075.5359166757225,50.38800518010677,54.02701844537317,46.035179566569475,29.003890363999925,29.16223445739049,28.869762757404963,Day,sunny,location_phx,training_0003-S10-P11_20
12,7.935483870967742,10.0,2.0,24.6,26.0,23.0,9252.219868071184,10468.63997961515,7930.946329144032,29.637094714915207,33.2306534479777,25.573379281735765,29.42050972357206,29.555254334983132,29.29293167692394,Day,sunny,location_phx,training_0003-S10-P12_20
13,8.433333333333334,10.0,3.9000000000000004,25.3,27.0,24.0,12685.76120860964,14269.495656602212,11282.517851297722,24.473747738866372,28.057366384425144,20.78159082084513,29.393492277560377,29.535186399810502,29.19853031291176,Day,sunny,location_phx,training_0003-S10-P13_20
14,9.064516129032258,10.0,7.0,28.1,29.099999999999998,25.900000000000002,12031.263180697875,13414.104320571612,11111.249149642188,31.838155169812808,33.915641057038044,28.46187111387055,28.895798214644664,29.008697130733466,28.831783926640682,Day,sunny,location_phx,training_0003-S10-P14_20
15,8.323529411764707,10.0,3.0,28.3,30.0,27.0,10989.573033501378,11417.262186641663,10287.93434320282,21.79184252712625,24.823376834891192,18.965619719677512,29.14791937359439,29.34356459361873,28.97033958856949,Day,sunny,location_phx,training_0003-S10-P15_20
16,8.586206896551724,10.0,3.0,24.9,26.1,24.0,11238.044750369454,11591.263281289705,10768.950361042342,17.10998010411651,18.10424698600406,15.742224941434543,29.50622717776949,29.559473360579837,29.42302528951209,Day,sunny,location_phx,training_0003-S10-P16_20
17,8.892857142857142,10.0,5.7,24.9,26.0,24.0,9222.89974115156,10266.648284451658,8485.187585524924,24.21984265422912,30.922014813804537,17.623288384985837,29.195285351815123,29.50271746158915,28.912936507368492,Day,sunny,location_phx,training_0003-S10-P17_20
18,9.0,10.0,6.0,25.2,26.1,24.0,6933.794270774949,7580.157891905549,6398.718408837558,30.785021154595647,38.59392742207707,22.75184626963707,28.91317487878075,29.04201586730388,28.836334032882974,Day,sunny,location_phx,training_0003-S10-P18_20
19,7.423076923076923,8.0,6.5,24.125,25.0,23.7,6018.335646206706,6247.228694748681,5668.483982564172,23.868273301627912,25.858289845214383,22.128979643479024,29.274642616919344,29.377903310927294,29.11982555549823,Day,sunny,location_phx,training_0003-S10-P19_20
0,8.45,10.0,5.800000000000001,50.7,53.199999999999996,47.0,5739.829076114164,5957.793020456608,5607.923369370682,74.51382905532382,86.21309597395731,61.725572975690014,5.650805595771169,5.902420840898012,5.37856267732084,Day,sunny,location_sf,training_0003-S7-P0_20
1,8.39622641509434,10.0,4.0,44.5,47.1,41.800000000000004,5279.284082026615,5514.935933892534,4984.466217948547,63.33056319362466,72.70454371386977,54.97021067243608,4.750516866185489,5.0285345511365005,4.55338720568161,Day,sunny,location_sf,training_0003-S7-P1_20
2,8.065217391304348,10.0,2.5,37.1,41.199999999999996,32.699999999999996,8367.187500185823,11518.379540297457,5669.1374468266185,152.6486235812181,176.8507819066164,129.82243639144258,4.012924377065149,4.2747778594533905,3.8236784356345836,Day,sunny,location_sf,training_0003-S7-P2_20
3,7.7272727272727275,10.0,5.2,25.5,28.0,20.700000000000003,21631.688530361753,30175.390104566988,16240.972195351418,361.2544804650459,377.08070824986874,346.97857019825005,3.637840360912135,3.7574661431366394,3.5416990116492584,Day,sunny,location_sf,training_0003-S7-P3_20
4,5.565217391304348,10.0,2.0,12.8,15.2,10.0,36510.22140433868,53089.17537911085,26448.295235706082,452.64720013761945,476.64929502602024,428.3932311387401,3.577071753046158,3.722429034507092,3.4467767007053958,Day,sunny,location_sf,training_0003-S7-P4_20
5,5.621621621621622,10.0,1.0,20.8,30.5,9.8,38056.11123614402,72838.94092920709,13528.357910069311,437.9718342004667,473.5402249755959,401.0788972084638,4.098839275571194,4.347351086936997,3.8510233899463366,Day,sunny,location_sf,training_0003-S7-P5_20
6,8.8125,10.0,5.7,42.3,47.0,36.900000000000006,15326.092887870498,16782.43834059636,13264.735915193603,182.3133227089647,213.2461888398509,155.26228873694936,4.735338845278436,4.908725259572808,4.518933492665978,Day,sunny,location_sf,training_0003-S7-P6_20
7,8.73913043478261,10.0,4.0,40.2,44.0,38.8,15311.564079887412,17297.01905688413,13515.664641066089,68.3933294137331,85.5261914997564,53.13541915351872,4.824943307763024,4.912346398440809,4.72962306335944,Day,sunny,location_sf,training_0003-S7-P7_20
8,8.818181818181818,10.0,6.0,38.8,40.0,37.900000000000006,14019.194907035731,16439.527508070623,12457.576390763421,37.109641725363076,41.780184924601535,31.693913010027558,4.935949367661051,5.127406147021132,4.749175832056567,Day,sunny,location_sf,training_0003-S7-P8_20
9,8.377777777777778,10.0,3.0,37.7,40.0,35.0,8185.525911364423,13034.878154367205,2902.0265453256834,29.070749024367693,32.06217171414963,27.070704123706587,5.43307256736215,5.589994258959853,5.282529615718009,Day,sunny,location_sf,training_0003-S7-P9_20
10,8.23076923076923,10.0,1.8000000000000003,32.1,33.5,29.9,4100.387082506737,4608.314792437874,3399.6945066976277,33.583451219270295,35.44931975187845,31.077774926124626,5.885595287731167,6.012136135639805,5.781598759666581,Day,sunny,location_sf,training_0003-S7-P10_20
11,8.282051282051283,10.0,2.8000000000000003,32.3,35.0,30.0,5267.103324001167,5898.338122587017,4940.237292382262,38.65874847169042,40.91666068500588,36.46063475659077,6.339754720170362,6.532363863362114,6.1381404516419185,Day,sunny,location_sf,training_0003-S7-P11_20
12,7.972972972972973,10.0,2.6,29.5,30.1,28.900000000000002,6642.635050973283,7206.692675264823,6093.713631684406,44.76601789786108,47.05998287698185,42.88082188913359,6.738996703940254,6.806802048549365,6.673892555599759,Day,sunny,location_sf,training_0003-S7-P12_20
13,8.0,10.0,3.0,31.2,32.1,29.9,5493.950411398457,6427.62568143439,4044.1284113530305,37.50972979676563,40.41351443417891,33.274078501995604,6.506365162612861,6.607560327299677,6.420292203036853,Day,sunny,location_sf,training_0003-S7-P13_20
14,8.696969696969697,10.0,4.2,28.7,30.0,27.0,5766.306811890985,6522.797490255547,4822.28105390127,37.208091221849514,39.81680762853412,35.281364234313536,6.435879743430166,6.498733121255652,6.393393616351808,Day,sunny,location_sf,training_0003-S7-P14_20
15,8.052631578947368,10.0,4.0,30.6,32.1,29.8,6586.588515953752,6964.219838060559,6183.44395753115,42.80583625567921,44.42250221248953,41.42932519072161,6.750615778315383,6.850487734633871,6.628766412915111,Day,sunny,location_sf,training_0003-S7-P15_20
16,8.27027027027027,10.0,5.6,30.6,32.2,27.9,7249.001014465753,7949.0217788814225,6599.81341762847,50.64776497680562,57.252368538608934,40.696959090942784,6.965407275819996,7.0391560310600125,6.897354470456264,Day,sunny,location_sf,training_0003-S7-P16_20
17,8.121212121212121,10.0,6.0,26.8,28.2,24.8,7909.648138145346,8807.569719516046,7026.451699907129,44.73051755009711,47.48935681457458,41.663074692740054,7.1662246840051935,7.270133805976073,7.059944220770902,Day,sunny,location_sf,training_0003-S7-P17_20
18,6.9,10.0,2.0,20.7,23.200000000000003,17.7,14521.11247165341,18570.76453478008,10896.734719029117,74.21337744287601,77.76425030601283,71.0540954140523,7.436818214515308,7.49115804949729,7.361899698776322,Day,sunny,location_sf,training_0003-S7-P18_20
19,5.709677419354839,8.0,2.0,22.125,28.3,16.4,11089.043646874285,13064.819696242244,9432.294031203342,68.31316826102578,72.00704659133928,64.59431684018449,7.388866410313901,7.50076564779522,7.259887245823576,Day,sunny,location_sf,training_0003-S7-P19_20
0,9.125,10.0,6.6000000000000005,21.9,23.0,20.900000000000002,6357.993393396422,6999.856045677396,6024.3487508244725,29.630286782584953,33.52054910621101,26.671028539913017,7.018826110263381,7.032084913289922,7.006818080754899,Day,sunny,location_sf,training_0003-S13-P0_20
1,9.73913043478261,10.0,10.0,22.4,23.0,21.0,10426.676254578535,12856.001797955787,8144.204241159443,29.692959881723844,32.59577465651015,24.837721564650938,6.85361747549649,6.954019791620154,6.768532787098638,Day,sunny,location_sf,training_0003-S13-P1_20
2,9.545454545454545,10.0,8.2,21.0,22.0,20.0,9767.311987245424,12890.960654009623,6637.342716794685,29.63076504894721,37.4444188669946,20.274222221024523,6.651950876122318,6.692416368611362,6.6247284966205875,Day,sunny,location_sf,training_0003-S13-P2_20
3,9.363636363636363,10.0,7.1,20.6,22.0,19.0,5851.534857075039,6510.660098548761,5253.1767548744065,17.631016840419207,18.76736616921163,16.381856371388707,6.538835469648914,6.606868098643634,6.475954513637074,Day,sunny,location_sf,training_0003-S13-P3_20
4,8.95,10.0,5.0,17.9,18.1,17.0,9033.804003808142,11182.330269263792,7320.0098603352735,21.653437784379765,22.979254825995653,19.98339608011863,5.887518556906943,6.260841351620485,5.518621022961155,Day,sunny,location_sf,training_0003-S13-P4_20
5,9.047619047619047,10.0,6.0,19.0,20.1,17.0,14688.81861917044,16752.699080233888,12770.747497362374,31.585918873532354,39.735967217773734,24.50142597163334,4.846405944639417,5.225908437996367,4.455200914407234,Day,sunny,location_sf,training_0003-S13-P5_20
6,9.476190476190476,10.0,10.0,19.9,21.0,19.0,9493.42601017069,14105.71972842096,7657.355922833525,10.596479657887992,11.99712549852543,9.434753396315426,3.815566304692845,4.151224265376035,3.527526787493584,Day,sunny,location_sf,training_0003-S13-P6_20
7,10.0,10.0,10.0,19.0,19.0,19.0,8605.185278232539,8845.540620644953,8340.85984140319,9.123624002708167,9.988305652843987,8.266667583060677,3.3887061481679543,3.436948574291417,3.3541345212468663,Day,sunny,location_sf,training_0003-S13-P7_20
8,10.0,10.0,10.0,19.0,19.0,19.0,9124.18225481141,9249.363889624205,9044.1977527389,11.478927104668378,12.93671363499826,10.050462671533886,3.286284524514752,3.3150111007755507,3.2542637851645986,Day,sunny,location_sf,training_0003-S13-P8_20
9,10.0,10.0,10.0,19.0,19.0,19.0,9215.226582590392,9349.771856689471,9034.939147007253,13.004795017338049,16.338827016606672,9.952583186525164,2.8895598619862324,3.1839443127247433,2.570037859190931,Day,sunny,location_sf,training_0003-S13-P9_20
10,9.8,10.0,10.0,19.6,20.0,19.0,9009.789072386997,9201.450252407118,8865.382450877674,8.685132971807866,9.56640037089812,7.507636685019762,1.9757693468897408,2.312291807955495,1.6459864323294129,Day,sunny,location_sf,training_0003-S13-P10_20
